sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:51:49.763731,2023-03-10 11:51:49.763735,1678445509.763731,1678445509.763735,4935.684906,4935.68491,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:51:53.860258,2023-03-10 11:51:53.860262,1678445513.860258,1678445513.860262,4939.781433,4939.781437,5e-06,4,0,240,0,60,,60,,60.0,,398778966.584,0.0,0,0,0,,0,,0.0,,1.2715657552083333e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.49,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.49,198.18.134.99,IPV4-TCP,2023-03-10 11:51:52.794159,2023-03-10 11:51:52.843375,1678445512.794159,1678445512.843375,4938.715334,4938.76455,0.049217,12,14,1688,1280,488,200,52,52,140.667,91.429,274376.561,208058.056,1064,552,436,148,0,0,88.667,39.429,0.004474184729836204,0.0012656175173245943,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.571,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.032,0.009,0.0,0.0,0.007669,0.001758,1,BAD-SSH,1,BAD-SSH
198.18.134.49,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.49,198.18.134.99,IPV4-TCP,2023-03-10 11:51:55.218476,2023-03-10 11:51:55.564046,1678445515.218476,1678445515.564046,4941.139651,4941.485221,0.345571,14,16,1892,3746,574,1412,52,52,135.143,234.125,43799.991,86720.278,1148,2898,522,1360,0,0,82.0,181.125,0.02658229607802171,0.02290193239847819,64.0,64.0,1.0,0.875,0.0,0.0,0.143,0.125,0.286,0.375,0.143,0.125,0.0,0.0,9101.714,8468.625,0.0,0.0,0.037,0.002,0.0,0.0,0.00956,0.000699,1,BAD-SSH,1,BAD-SSH
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:51:54.883948,2023-03-10 11:51:54.883953,1678445514.883948,1678445514.883953,4940.805123,4940.805128,6e-06,4,0,240,0,60,,60,,60.0,,319638267.443,0.0,0,0,0,,0,,0.0,,1.6689300537109375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.99,224.0.0.22,00:24:9b:6d:b8:89,01:00:5e:00:00:16,198.18.134.99,224.0.0.22,IPV4-2,2023-03-10 11:51:40.918125,2023-03-10 11:51:40.918125,1678445500.918125,1678445500.918125,4926.8393,4926.8393,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,1,BAD-SSH
198.18.134.50,224.0.0.22,00:07:7c:88:6e:63,01:00:5e:00:00:16,198.18.134.50,224.0.0.22,IPV4-2,2023-03-10 11:51:40.919750,2023-03-10 11:51:40.919750,1678445500.91975,1678445500.91975,4926.840925,4926.840925,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.49,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.49,198.18.134.99,IPV4-TCP,2023-03-10 11:51:55.760392,2023-03-10 11:51:55.813483,1678445515.760392,1678445515.813483,4941.681567,4941.734658,0.053092,12,14,1688,1280,488,200,52,52,140.667,91.429,254350.702,192872.57,1064,552,436,148,0,0,88.667,39.429,0.0048264590176669035,0.0013514482058011568,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.571,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.035,0.01,0.0,0.0,0.008321,0.00187,1,BAD-SSH,1,BAD-SSH
198.18.134.49,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.49,198.18.134.99,IPV4-TCP,2023-03-10 11:51:58.574057,2023-03-10 11:51:58.994210,1678445518.574057,1678445518.99421,4944.495232,4944.915385,0.420154,14,16,1892,3746,574,1412,52,52,135.143,234.125,36024.894,71326.245,1148,2898,522,1360,0,0,82.0,181.125,0.03231945404639611,0.0278872013092041,64.0,64.0,1.0,0.875,0.0,0.0,0.143,0.125,0.286,0.375,0.143,0.125,0.0,0.0,9101.714,8468.625,0.0,0.0,0.04,0.002,0.0,0.0,0.010081,0.000709,1,BAD-SSH,1,BAD-SSH
00:07:7c:88:6e:60,01:80:c2:00:00:0e,00:07:7c:88:6e:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 11:51:31.637587,2023-03-10 11:51:31.637587,1678445491.637587,1678445491.637587,4917.558762,4917.558762,1e-06,1,0,105,0,105,,105,,105.0,,840000000.0,0.0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 11:51:29.971957,2023-03-10 11:51:29.971957,1678445489.971957,1678445489.971957,4915.893132,4915.893132,1e-06,1,0,116,0,116,,116,,116.0,,928000000.0,0.0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:51:55.907957,2023-03-10 11:51:55.907962,1678445515.907957,1678445515.907962,4941.829132,4941.829137,6e-06,4,0,240,0,60,,60,,60.0,,319638267.443,0.0,0,0,0,,0,,0.0,,1.6689300537109375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:00.004371,2023-03-10 11:52:00.004375,1678445520.004371,1678445520.004375,4945.925546,4945.92555,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.49,198.18.134.99,00:07:7c:8c:43:63,00:24:9b:6d:b8:89,198.18.134.49,198.18.134.99,IPV4-TCP,2023-03-10 11:51:59.189560,2023-03-10 11:51:59.243459,1678445519.18956,1678445519.243459,4945.110735,4945.164634,0.0539,12,14,1688,1296,488,200,52,52,140.667,92.571,250537.802,192356.038,1064,568,436,148,0,0,88.667,40.571,0.0048999136144464665,0.0013021505795992338,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.571,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.037,0.009,0.0,0.0,0.008617,0.001729,1,BAD-SSH,1,BAD-SSH
00:07:7c:88:6e:60,01:80:c2:00:00:0e,00:07:7c:88:6e:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 11:51:59.936320,2023-03-10 11:51:59.936780,1678445519.93632,1678445519.93678,4945.857495,4945.857955,0.000461,3,0,351,0,117,,117,,117.0,,6092303.09,0.0,0,0,0,,0,,0.0,,0.00022995471954345703,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 11:51:50.026005,2023-03-10 11:51:50.027904,1678445510.026005,1678445510.027904,4935.94718,4935.949079,0.0019,2,0,72,0,36,,36,,36.0,,303157.259,0.0,8,0,4,,4,,4.0,,0.0018990039825439453,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:01.027776,2023-03-10 11:52:01.027780,1678445521.027776,1678445521.02778,4946.948951,4946.948955,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:02.051853,2023-03-10 11:52:02.051857,1678445522.051853,1678445522.051857,4947.973028,4947.973032,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:06.148269,2023-03-10 11:52:06.148273,1678445526.148269,1678445526.148273,4952.069444,4952.069448,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:07.171884,2023-03-10 11:52:07.171888,1678445527.171884,1678445527.171888,4953.093059,4953.093063,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
198.18.134.99,224.0.0.22,00:24:9b:6d:b8:89,01:00:5e:00:00:16,198.18.134.99,224.0.0.22,IPV4-2,2023-03-10 11:51:56.534099,2023-03-10 11:51:56.534099,1678445516.534099,1678445516.534099,4942.455274,4942.455274,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,1,BAD-SSH
198.18.134.50,224.0.0.22,00:07:7c:88:6e:63,01:00:5e:00:00:16,198.18.134.50,224.0.0.22,IPV4-2,2023-03-10 11:51:56.535860,2023-03-10 11:51:56.535860,1678445516.53586,1678445516.53586,4942.457035,4942.457035,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:08.195916,2023-03-10 11:52:08.195921,1678445528.195916,1678445528.195921,4954.117091,4954.117096,6e-06,4,0,240,0,60,,60,,60.0,,319638267.443,0.0,0,0,0,,0,,0.0,,1.6689300537109375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:12.292338,2023-03-10 11:52:12.292343,1678445532.292338,1678445532.292343,4958.213513,4958.213518,6e-06,4,0,240,0,60,,60,,60.0,,319638267.443,0.0,0,0,0,,0,,0.0,,1.6689300537109375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
0.0.0.0,255.255.255.255,b8:27:eb:6d:4f:4b/b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 11:51:31.600953,2023-03-10 11:51:31.783529,1678445491.600953,1678445491.783529,4917.522128,4917.704704,0.182577,8,0,2624,0,328,,328,,328.0,,114976.184,0.0,2400,0,300,,300,,300.0,,0.026082277297973633,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 11:52:02.036002,2023-03-10 11:52:02.037854,1678445522.036002,1678445522.037854,4947.957177,4947.959029,0.001853,2,0,72,0,36,,36,,36.0,,310841.316,0.0,8,0,4,,4,,4.0,,0.0018520355224609375,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:13.315894,2023-03-10 11:52:13.315898,1678445533.315894,1678445533.315898,4959.237069,4959.237073,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
198.18.134.99,224.0.0.22,00:24:9b:6d:b8:89,01:00:5e:00:00:16,198.18.134.99,224.0.0.22,IPV4-2,2023-03-10 11:52:08.566128,2023-03-10 11:52:08.566128,1678445528.566128,1678445528.566128,4954.487303,4954.487303,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.50,224.0.0.22,00:07:7c:88:6e:63,01:00:5e:00:00:16,198.18.134.50,224.0.0.22,IPV4-2,2023-03-10 11:52:08.567985,2023-03-10 11:52:08.567985,1678445528.567985,1678445528.567985,4954.48916,4954.48916,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:14.339722,2023-03-10 11:52:14.339726,1678445534.339722,1678445534.339726,4960.260897,4960.260901,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:18.436254,2023-03-10 11:52:18.436261,1678445538.436254,1678445538.436261,4964.357429,4964.357436,8e-06,4,0,240,0,60,,60,,60.0,,242603781.661,0.0,0,0,0,,0,,0.0,,2.304712931315104e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:19.459898,2023-03-10 11:52:19.459902,1678445539.459898,1678445539.459902,4965.381073,4965.381077,5e-06,4,0,240,0,60,,60,,60.0,,379963582.668,0.0,0,0,0,,0,,0.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:24:9b:6d:b8:89,ff:ff:ff:ff:ff:ff,00:24:9b:6d:b8:89,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:44:42.079246,2023-03-10 11:44:42.079247,1678445082.079246,1678445082.079247,4508.000421,4508.000422,2e-06,3,0,180,0,60,,60,,60.0,,737072698.304,0.0,0,0,0,,0,,0.0,,4.76837158203125e-07,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN2,1,BAD-PORTSCAN2
00:07:7c:88:6e:63,00:24:9b:6d:b8:89,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,,,ARP,2023-03-10 11:41:10.201822,2023-03-10 11:41:10.201822,1678444870.201822,1678444870.201822,4296.122997,4296.122997,1e-06,0,1,0,60,,60,,60,,60.0,0.0,480000000.0,0,0,,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,GOOD-SSH,1,GOOD-SSH
198.18.134.50,198.18.134.99,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,198.18.134.50,198.18.134.99,IPV4-TCP,2023-03-10 11:52:22.019387,2023-03-10 11:52:22.020152,1678445542.019387,1678445542.020152,4967.940562,4967.941327,0.000766,1,11,44,480,44,44,44,40,44.0,43.636,459478.907,5012497.171,0,0,0,0,0,0,0.0,0.0,,7.65085220336914e-05,64.0,49.909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.909,0.0,0.091,14600.0,930.909,0.0,0.0,,0.0,,0.0,,0.000298,1,BAD-PORTSCAN1,1,BAD-PORTSCAN1
198.18.134.50,198.18.134.99,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,198.18.134.50,198.18.134.99,IPV4-TCP,2023-03-10 11:52:23.120500,2023-03-10 11:52:23.320805,1678445543.1205,1678445543.320805,4969.041675,4969.24198,0.200306,5,51,220,2224,44,44,44,40,44.0,43.608,8786.557,88824.106,0,0,0,0,0,0,0.0,0.0,0.02565300464630127,0.004006099700927734,64.0,48.627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.902,0.0,0.098,14600.0,923.608,0.0,0.0,,0.0,,0.0,,0.000213,1,BAD-PORTSCAN1,1,BAD-PORTSCAN1
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:20.483822,2023-03-10 11:52:20.483827,1678445540.483822,1678445540.483827,4966.404997,4966.405002,6e-06,4,0,240,0,60,,60,,60.0,,319638267.443,0.0,0,0,0,,0,,0.0,,1.6689300537109375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
198.18.134.50,198.18.134.99,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,198.18.134.50,198.18.134.99,IPV4-TCP,2023-03-10 11:52:24.324414,2023-03-10 11:52:24.758831,1678445544.324414,1678445544.758831,4970.245589,4970.680006,0.434418,1,56,44,2460,44,44,44,40,44.0,43.929,810.279,45301.989,0,0,0,0,0,0,0.0,0.0,,0.00789849107915705,64.0,48.607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.982,0.0,0.018,14600.0,1005.714,0.0,0.0,,0.0,,0.0,,0.000221,1,BAD-PORTSCAN1,1,BAD-PORTSCAN1
198.18.134.50,198.18.134.99,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,198.18.134.50,198.18.134.99,IPV4-TCP,2023-03-10 11:52:24.830000,2023-03-10 11:52:25.260141,1678445544.83,1678445545.260141,4970.751175,4971.181316,0.430142,0,40,0,1760,,44,,44,,44.0,0.0,32733.379,0,0,,0,,0,,0.0,,0.011029255695832081,,47.6,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1,BAD-PORTSCAN1,1,BAD-PORTSCAN1
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:24.580444,2023-03-10 11:52:24.580449,1678445544.580444,1678445544.580449,4970.501619,4970.501624,6e-06,4,0,240,0,60,,60,,60.0,,319638267.443,0.0,0,0,0,,0,,0.0,,1.6689300537109375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN1,0,Normal
198.18.134.50,198.18.134.99,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,198.18.134.50,198.18.134.99,IPV4-TCP,2023-03-10 11:52:25.330807,2023-03-10 11:52:25.763372,1678445545.330807,1678445545.763372,4971.251982,4971.684547,0.432566,0,40,0,1760,,44,,44,,44.0,0.0,32549.948,0,0,,0,,0,,0.0,,0.011091409585414788,,45.15,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1,BAD-PORTSCAN1,1,BAD-PORTSCAN1
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 11:52:14.046127,2023-03-10 11:52:14.048007,1678445534.046127,1678445534.048007,4959.967302,4959.969182,0.001881,2,0,72,0,36,,36,,36.0,,306231.411,0.0,8,0,4,,4,,4.0,,0.0018799304962158203,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.50,198.18.134.99,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,198.18.134.50,198.18.134.99,IPV4-TCP,2023-03-10 11:52:25.831577,2023-03-10 11:52:26.283682,1678445545.831577,1678445546.283682,4971.752752,4972.204857,0.452106,1,87,44,3824,44,44,44,40,44.0,43.954,778.578,67665.541,0,0,0,0,0,0,0.0,0.0,,0.005257035410681436,64.0,47.874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.989,0.0,0.011,14600.0,1012.23,0.0,0.0,,0.0,,0.0,,0.000404,1,BAD-PORTSCAN1,1,BAD-PORTSCAN1
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:52:25.603783,2023-03-10 11:52:25.603790,1678445545.603783,1678445545.60379,4971.524958,4971.524965,8e-06,4,0,240,0,60,,60,,60.0,,235508922.188,0.0,0,0,0,,0,,0.0,,2.384185791015625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN1,0,Normal
198.18.134.50,198.18.134.99,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,198.18.134.50,198.18.134.99,IPV4-TCP,2023-03-10 11:52:26.359969,2023-03-10 11:52:26.789481,1678445546.359969,1678445546.789481,4972.281144,4972.710656,0.429513,0,85,0,3740,,44,,44,,44.0,0.0,69660.286,0,0,,0,,0,,0.0,,0.0051132383800688245,,47.682,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1,BAD-PORTSCAN1,1,BAD-PORTSCAN1
00:07:7c:88:6e:63,00:24:9b:6d:b8:89,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,,,ARP,2023-03-10 11:52:21.735591,2023-03-10 11:52:22.019036,1678445541.735591,1678445542.019036,4967.656766,4967.940211,0.283446,2,0,120,0,60,,60,,60.0,,3386.887,0.0,0,0,0,,0,,0.0,,0.2834451198577881,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN1,1,BAD-PORTSCAN1
198.18.134.50,198.18.134.99,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,198.18.134.50,198.18.134.99,IPV4-TCP,2023-03-10 11:52:26.861230,2023-03-10 11:52:27.309369,1678445546.86123,1678445547.309369,4972.782405,4973.230544,0.44814,1,111,44,4880,44,44,44,40,44.0,43.964,785.468,87115.596,0,0,0,0,0,0,0.0,0.0,,0.004073992642489347,64.0,49.649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.991,0.0,0.009,14600.0,1014.775,0.0,0.0,,0.0,,0.0,,0.000413,1,BAD-PORTSCAN1,1,BAD-PORTSCAN1
198.18.134.50,198.18.134.99,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,198.18.134.50,198.18.134.99,IPV4-TCP,2023-03-10 11:52:27.362475,2023-03-10 11:52:27.812564,1678445547.362475,1678445547.812564,4973.28365,4973.733739,0.45009,0,125,0,5500,,44,,44,,44.0,0.0,97758.231,0,0,,0,,0,,0.0,,0.0036297498210783926,,48.744,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1,BAD-PORTSCAN1,1,BAD-PORTSCAN1
198.18.134.50,198.18.134.99,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,198.18.134.50,198.18.134.99,IPV4-TCP,2023-03-10 11:52:27.863671,2023-03-10 11:52:28.317667,1678445547.863671,1678445548.317667,4973.784846,4974.238842,0.453997,0,125,0,5500,,44,,44,,44.0,0.0,96916.952,0,0,,0,,0,,0.0,,0.003661257605398855,,48.144,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1,BAD-PORTSCAN1,1,BAD-PORTSCAN1
198.18.134.50,198.18.134.99,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,198.18.134.50,198.18.134.99,IPV4-TCP,2023-03-10 11:52:28.364585,2023-03-10 11:52:28.839917,1678445548.364585,1678445548.839917,4974.28576,4974.761092,0.475333,1,90,44,3956,44,44,44,40,44.0,43.956,740.533,66580.689,0,0,0,0,0,0,0.0,0.0,,0.005340809232733223,64.0,48.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.989,0.0,0.011,14600.0,1012.622,0.0,0.0,,0.0,,0.0,,0.000311,1,BAD-PORTSCAN1,1,BAD-PORTSCAN1
0.0.0.0,255.255.255.255,b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 11:52:13.570852,2023-03-10 11:52:13.570856,1678445533.570852,1678445533.570856,4959.492027,4959.492031,5e-06,4,0,1312,0,328,,328,,328.0,,2077134251.92,0.0,1200,0,300,,300,,300.0,,1.3510386149088542e-06,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.50,198.18.134.99,00:07:7c:88:6e:63,00:24:9b:6d:b8:89,198.18.134.50,198.18.134.99,IPV4-TCP,2023-03-10 11:52:28.919283,2023-03-10 11:52:29.347368,1678445548.919283,1678445549.347368,4974.840458,4975.268543,0.428086,0,80,0,3520,,44,,44,,44.0,0.0,65781.161,0,0,,0,,0,,0.0,,0.005418798591517195,,48.312,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1,BAD-PORTSCAN1,1,BAD-PORTSCAN1
198.18.134.99,224.0.0.22,00:24:9b:6d:b8:89,01:00:5e:00:00:16,198.18.134.99,224.0.0.22,IPV4-2,2023-03-10 11:52:17.014037,2023-03-10 11:52:17.014037,1678445537.014037,1678445537.014037,4962.935212,4962.935212,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
